tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
9606	Homo sapiens	647979	0	live	NORAD	LINC00657	non-coding RNA activated by DNA damage	long intergenic non-protein coding RNA 657	20q11.23	20	NC_000020.11	36045618	36050960	minus	1	617037
9606	Homo sapiens	4842	0	live	NOS1	IHPS1, N-NOS, NC-NOS, NOS, bNOS, nNOS	nitric oxide synthase 1	nitric oxide synthase 1|NOS type I|constitutive NOS|neuronal NOS|nitric oxide synthase 1 (neuronal)|peptidyl-cysteine S-nitrosylase NOS1	12q24.22	12	NC_000012.12	117208142	117361626	minus	33	163731
9606	Homo sapiens	4843	0	live	NOS2	HEP-NOS, INOS, NOSA, NOS2	nitric oxide synthase 2	nitric oxide synthase, inducible|NOS, type II|hepatocyte NOS|inducible NO synthase|inducible NOS|nitric oxide synthase 2, inducible|nitric oxide synthase 2A (inducible, hepatocytes)|nitric oxide synthase, macrophage|peptidyl-cysteine S-nitrosylase NOS2	17q11.2	17	NC_000017.11	27756766	27800529	minus	27	163730
9606	Homo sapiens	4853	0	live	NOTCH2	AGS2, HJCYS, hN2	notch receptor 2	neurogenic locus notch homolog protein 2|Notch homolog 2|notch 2	1p12	1	NC_000001.11	119911553	120069662	minus	34	600275
9606	Homo sapiens	100996717	0	live	NOTCH2NLC	ETM6, N2N, NIID, NOTCH2NL, NOTCH2NLA, OPDM3	notch 2 N-terminal like C	notch homolog 2 N-terminal-like protein C|Notch homolog 2 N-terminal-like protein A	1q21.2	1	NC_000001.11	149390621	149471833	plus	5	618025
9606	Homo sapiens	4854	0	live	NOTCH3	CADASIL, CADASIL1, CASIL, IMF2, LMNS	notch receptor 3	neurogenic locus notch homolog protein 3|Notch homolog 3|notch 3	19p13.12	19	NC_000019.10	15159038	15200995	minus	33	600276
9606	Homo sapiens	27035	0	live	NOX1	GP91-2, MOX1, NOH-1, NOH-1L, NOH1	NADPH oxidase 1	NADPH oxidase 1|NADH/NADPH mitogenic oxidase subunit P65-MOX|NADPH oxidase homolog-1|mitogenic oxidase (pyridine nucleotide-dependent superoxide-generating)|mitogenic oxidase 1	Xq22.1	X	NC_000023.11	100843324	100874359	minus	14	300225
9606	Homo sapiens	50507	0	live	NOX4	KOX, KOX-1, RENOX	NADPH oxidase 4	NADPH oxidase 4|kidney oxidase-1|kidney superoxide-producing NADPH oxidase|renal NAD(P)H-oxidase	11q14.3	11	NC_000011.10	89324353	89589557	minus	26	605261
9606	Homo sapiens	4864	0	live	NPC1	NPC, POGZ, SLC65A1	NPC intracellular cholesterol transporter 1	NPC intracellular cholesterol transporter 1|Niemann-Pick C1 protein	18q11.2	18	NC_000018.10	23506184	23586506	minus	28	607623
9606	Homo sapiens	4879	0	live	NPPB	BNP, Iso-ANP	natriuretic peptide B	natriuretic peptides B|brain natriuretic factor prohormone|brain type natriuretic peptide|gamma-brain natriuretic peptide|natriuretic peptide precursor B|natriuretic protein|preproBNP|proBNP	1p36.22	1	NC_000001.11	11857464	11858945	minus	3	600295
9606	Homo sapiens	4880	0	live	NPPC	CNP, CNP2	natriuretic peptide C	C-type natriuretic peptide|natriuretic peptide precursor type C	2q37.1	2	NC_000002.12	231921809	231926396	minus	3	600296
9606	Homo sapiens	4884	0	live	NPTX1	NP1, SCA50	neuronal pentraxin 1	neuronal pentraxin-1|NP-I|neuronal pentraxin I	17q25.3	17	NC_000017.11	80466834	80476607	minus	5	602367
9606	Homo sapiens	4885	0	live	NPTX2	NARP, NP-II, NP2	neuronal pentraxin 2	neuronal pentraxin-2|apexin|neuronal activity-regulated pentaxin|neuronal pentraxin II	7q22.1	7	NC_000007.14	98617285	98629869	plus	5	600750
9606	Homo sapiens	1728	0	live	NQO1	DHQU, DIA4, DTD, NMOR1, NMORI, QR1	NAD(P)H quinone dehydrogenase 1	NAD(P)H dehydrogenase [quinone] 1|DT-diaphorase|NAD(P)H dehydrogenase, quinone 1|NAD(P)H-quinone oxidoreductase|NAD(P)H:Quinone acceptor oxidoreductase type 1|NAD(P)H:menadione oxidoreductase 1|NAD(P)H:quinone oxidoreductase 1|NAD(P)H:quinone oxireductase|azoreductase|diaphorase (NADH/NADPH) (cytochrome b-5 reductase)|diaphorase-4|dioxin-inducible 1|menadione reductase|phylloquinone reductase|quinone reductase 1	16q22.1	16	NC_000016.10	69709401	69726560	minus	6	125860
9606	Homo sapiens	4835	0	live	NQO2	DHQV, DIA6, NMOR2, QR2	N-ribosyldihydronicotinamide:quinone dehydrogenase 2	ribosyldihydronicotinamide dehydrogenase [quinone]|N-ribosyldihydronicotinamide:quinone reductase 2|NAD(P)H dehydrogenase, quinone 2|NAD(P)H menadione oxidoreductase-1, dioxin-inducible-2|NAD(P)H quinone dehydrogenase 2|NRH:quinone oxidoreductase 2|quinone reductase 2|ribosyldihydronicotinamide dehydrogenase	6p25.2	6	NC_000006.12	2999894	3019755	plus	10	160998
9606	Homo sapiens	190	0	live	NR0B1	AHC, AHCH, AHX, DAX-1, DAX1, DSS, GTD, HHG, NROB1, SRXY2	nuclear receptor subfamily 0 group B member 1	nuclear receptor subfamily 0 group B member 1|DSS-AHC critical region on the X chromosome protein 1|nuclear hormone receptor|nuclear receptor DAX-1	Xp21.2	X	NC_000023.11	30304206	30309390	minus	2	300473
9606	Homo sapiens	7025	0	live	NR2F1	BBOAS, BBSOAS, COUP-TFI, COUPTF1, EAR-3, EAR3, ERBAL3, SVP44, TCFCOUP1, TFCOUP1	nuclear receptor subfamily 2 group F member 1	COUP transcription factor 1|COUP transcription factor I|COUP-TF I|COUP-TF1|V-erbA-related protein 3|chicken ovalbumin upstream promoter-transcription factor I|transcription factor COUP 1 (chicken ovalbumin upstream promoter 1, v-erb-a homolog-like 3)	5q15	5	NC_000005.10	93583222	93594611	plus	4	132890
9606	Homo sapiens	7026	0	live	NR2F2	ARP-1, ARP1, CHTD4, COUPTF2, COUPTFB, COUPTFII, NF-E3, SRXX5, SVP40, TFCOUP2	nuclear receptor subfamily 2 group F member 2	COUP transcription factor 2|ADP-ribosylation factor related protein 1|COUP transcription factor II|apolipoprotein A-I regulatory protein 1|apolipoprotein AI regulatory protein 1|chicken ovalbumin upstream promoter transcription factor 2|chicken ovalbumin upstream promoter-transcription factor I	15q26.2	15	NC_000015.10	96326046	96340263	plus	6	107773
9606	Homo sapiens	3164	0	live	NR4A1	GFRP1, HMR, N10, NAK-1, NGFIB, NP10, NUR77, TR3	nuclear receptor subfamily 4 group A member 1	nuclear receptor subfamily 4immunitygroup A member 1|ST-59|TR3 orphan receptor|early response protein NAK1|growth factor-inducible nuclear protein N10|hormone receptor|nuclear hormone receptor NUR/77|orphan nuclear receptor HMR|orphan nuclear receptor TR3|steroid receptor TR3|testicular receptor 3	12q13.13	12	NC_000012.12	52022832	52059503	plus	15	139139
9606	Homo sapiens	4929	0	live	NR4A2	HZF-3, IDLDP, NOT, NURR1, RNR1, TINUR	nuclear receptor subfamily 4 group A member 2	nuclear receptor subfamily 4 group A member 2|NGFI-B/nur77 beta-type transcription factor homolog|T-cell nuclear receptor NOT|immediate-early response protein NOT|intermediate-early receptor protein|nuclear receptor related 1|nur related protein-1, human homolog of|orphan nuclear receptor NR4A2|orphan nuclear receptor NURR1|transcriptionally inducible nuclear receptor related 1|transcriptionally-inducible nuclear receptor	2q24.1	2	NC_000002.12	156324437	156332721	minus	8	601828
9606	Homo sapiens	8013	0	live	NR4A3	CHN, CSMF, MINOR, NOR1	nuclear receptor subfamily 4 group A member 3	nuclear receptor subfamily 4 group A member 3|chondrosarcoma, extraskeletal myxoid, fused to EWS|mitogen-induced nuclear orphan receptor|neuron-derived orphan receptor 1|nuclear hormone receptor NOR-1|translocated in extraskeletal chondrosarcoma	9q31.1	9	NC_000009.12	99821885	99866891	plus	10	600542
9606	Homo sapiens	3084	0	live	NRG1	ARIA, GGF, GGF2, HGL, HRG, HRG1, HRGA, MST131, MSTP131, NDF-IT2, SMDF, NRG1	neuregulin 1	pro-neuregulin-1, membrane-bound isoform|NRG1 class VII isoform alpha 2a|NRG1 class VII isoform alpha 2b|NRG1 class VII isoform alpha beta 2a|NRG1 class VII isoform alpha beta 3|NRG1 class VII isoform beta 2a|NRG1 class VII isoform beta 3|acetylcholine receptor-inducing activity|glial growth factor 2|heregulin, alpha (45kD, ERBB2 p185-activator)|neu differentiation factor|pro-NRG1|sensory and motor neuron derived factor	8p12	8	NC_000008.11	31639245	32774046	plus	19	142445
9606	Homo sapiens	4900	0	live	NRGN	RC3, hng	neurogranin	neurogranin|calmodulin-binding protein|neurogranin (protein kinase C substrate, RC3)|protein kinase C substrate	11q24.2	11	NC_000011.10	124739942	124747210	plus	4	602350
9606	Homo sapiens	8829	0	live	NRP1	BDCA4, CD304, NP1, NRP, VEGF165R	neuropilin 1	neuropilin-1|transmembrane receptor|vascular endothelial cell growth factor 165 receptor	10p11.22	10	NC_000010.11	33177493	33334667	minus	18	602069
9606	Homo sapiens	9379	0	live	NRXN2		neurexin 2	neurexin-2-beta|neurexin II	11q13.1	11	NC_000011.10	64606174	64723197	minus	25	600566
9606	Homo sapiens	4905	0	live	NSF	DEE96, SEC18, SKD2	N-ethylmaleimide sensitive factor, vesicle fusing ATPase	vesicle-fusing ATPase|N-ethylmaleimide-sensitive factor-like protein|N-ethylmaleimide-sensitive fusion protein|NEM-sensitive fusion protein|epididymis secretory sperm binding protein|vesicular-fusion protein NSF	17q21.31	17	NC_000017.11	46590669	46757464	plus	21	601633
9606	Homo sapiens	55968	0	live	NSFL1C	P47, UBX1, UBXD10, UBXN2C, dJ776F14.1	NSFL1 cofactor	NSFL1 cofactor p47|NSFL1 (p97) cofactor (p47)|SHP1 homolog|UBX domain-containing protein 2C|p97 cofactor p47	20p13	20	NC_000020.11	1442166	1466849	minus	14	606610
9606	Homo sapiens	4908	0	live	NTF3	HDNF, NGF-2, NGF2, NT-3, NT3	neurotrophin 3	neurotrophin-3|nerve growth factor 2|neurotrophic factor	12p13.31	12	NC_000012.12	5430332	5495299	plus	4	162660
9606	Homo sapiens	9423	0	live	NTN1	MRMV4, NET1L, NTN1	netrin 1	netrin-1|epididymis tissue protein Li 131P|netrin 1, mouse, homolog of	17p13.1	17	NC_000017.11	9003087	9244000	plus	9	601614
9606	Homo sapiens	4915	0	live	NTRK2	DEE58, EIEE58, GP145-TrkB, OBHD, TRKB, trk-B	neurotrophic receptor tyrosine kinase 2	BDNF/NT-3 growth factors receptor|BDNF-tropomyosine receptor kinase B|neurotrophic tyrosine kinase receptor type 2|tropomyosin-related kinase B|tyrosine kinase receptor B	9q21.33	9	NC_000009.12	84668522	85027054	plus	28	600456
9606	Homo sapiens	4923	0	live	NTSR1	NTR	neurotensin receptor 1	neurotensin receptor type 1|NT-R-1|NTR1|NTRH|high-affinity levocabastine-insensitive neurotensin receptor|neurotensin receptor 1 (high affinity)	20q13.33	20	NC_000020.11	62708836	62762771	plus	4	162651
9606	Homo sapiens	51667	0	live	NUB1	BS4L, NYREN18, NUB1	negative regulator of ubiquitin like proteins 1	NEDD8 ultimate buster 1|NEDD8 ultimate buster-1|renal carcinoma antigen NY-REN-18	7q36.1	7	NC_000007.14	151341812	151378449	plus	16	607981
9606	Homo sapiens	4924	0	live	NUCB1	CALNUC, NUC	nucleobindin 1	nucleobindin-1	19q13.33	19	NC_000019.10	48900312	48923372	plus	13	601323
9606	Homo sapiens	64710	0	live	NUCKS1	JC7, NUCKS	nuclear casein kinase and cyclin dependent kinase substrate 1	nuclear ubiquitous casein and cyclin-dependent kinase substrate 1|P1|nuclear ubiquitous casein kinase and cyclin-dependent kinase substrate|potential LAG1 interactor	1q32.1	1	NC_000001.11	205712822	205750182	minus	7	611912
9606	Homo sapiens	116150	0	live	NUS1	C6orf68, CDG1AA, MGC:7199, MRD55, NgBR, TANGO14	NUS1 dehydrodolichyl diphosphate synthase subunit	dehydrodolichyl diphosphate synthase complex subunit NUS1|Nogo-B receptor|cis-prenyltransferase subunit NgBR|dehydrodolichyl diphosphate syntase complex subunit NUS1|di-trans,poly-cis-decaprenylcistransferase|nuclear undecaprenyl pyrophosphate synthase 1 homolog|transport and golgi organization 14 homolog	6q22.1	6	NC_000006.12	117675469	117710727	plus	5	610463
9606	Homo sapiens	29991	0	live	OBP2A	LCN13, OBP, OBP2C, OBPIIa, hOBPIIa	odorant binding protein 2A	odorant-binding protein 2a|odorant-binding protein IIa|putative odorant-binding protein 2c	9q34.3	9	NC_000009.12	135546126	135549969	plus	7	164320
9606	Homo sapiens	4948	0	live	OCA2	BEY, BEY1, BEY2, BOCA, D15S12, EYCL, EYCL2, EYCL3, HCL3, P, PED, SHEP1, SLC13B1	OCA2 melanosomal transmembrane protein	P protein|P-protein|eye color 2 (central brown)|eye color 3 (brown)|hair color 3 (brown)|melanocyte-specific transporter protein|oculocutaneous albinism II (pink-eye dilution homolog, mouse)|pink-eyed dilution protein homolog|total brown iris pigmentation	15q12-q13.1	15	NC_000015.10	27719008	28099315	minus	30	611409
9606	Homo sapiens	152816	0	live	ODAPH	AI2A4, C4orf26	odontogenesis associated phosphoprotein	odontogenesis associated phosphoprotein|amelogenesis imperfecta type IIA4|uncharacterized protein C4orf26	4q21.1	4	NC_000004.12	75556066	75565893	plus	5	614829
9606	Homo sapiens	4968	0	live	OGG1	HMMH, HOGG1, MUTM, OGH1	8-oxoguanine DNA glycosylase	N-glycosylase/DNA lyase|8-hydroxyguanine DNA glycosylase|AP lyase|DNA-apurinic or apyrimidinic site lyase|OGG1 type 1f	3p25.3	3	NC_000003.12	9749952	9783108	plus	11	601982
9606	Homo sapiens	4986	0	live	OPRK1	K-OR-1, KOP, KOR, KOR-1, KOR1, OPRK	opioid receptor kappa 1	kappa-type opioid receptor|Opiate receptor, kappa-1|kappa opioid receptor	8q11.23	8	NC_000008.11	53225724	53251637	minus	5	165196
9606	Homo sapiens	5015	0	live	OTX2	CPHD6, MCOPS5	orthodenticle homeobox 2	homeobox protein OTX2|orthodenticle homolog 2	14q22.3	14	NC_000014.9	56799905	56810479	minus	5	600037
9606	Homo sapiens	5027	0	live	P2RX7	P2X7	purinergic receptor P2X 7	P2X purinoceptor 7|ATP receptor|P2X7 receptor|P2Z receptor|purinergic receptor P2X, ligand gated ion channel, 7|purnergic receptor P2X 7	12q24.31	12	NC_000012.12	121132876	121188032	plus	13	602566
9606	Homo sapiens	5031	0	live	P2RY6	P2Y6	pyrimidinergic receptor P2Y6	P2Y purinoceptor 6|G-coupled nucleotide receptor|P2 purinoceptor|P2Y6 receptor|pyrimidinergic receptor P2Y, G-protein coupled, 6	11q13.4	11	NC_000011.10	73264506	73298625	plus	7	602451
9606	Homo sapiens	135138	0	live	PACRG	BUG21, GLUP, HAK0057712.1, PARK2CRG, pf12, PACRG	parkin coregulated	parkin coregulated gene protein|PARK2 co-regulated|PARK2 coregulated|molecular chaperone/chaperonin-binding protein|parkin co-regulated gene protein	6q26	6	NC_000006.12	162727132	163315500	plus	22	608427
9606	Homo sapiens	10298	0	live	PAK4		p21 (RAC1) activated kinase 4	serine/threonine-protein kinase PAK 4|p21 protein (Cdc42/Rac)-activated kinase 4|p21(CDKN1A)-activated kinase 4|protein kinase related to S. cerevisiae STE20, effector for Cdc42Hs	19q13.2	19	NC_000019.10	39125786	39182816	plus	14	605451
9606	Homo sapiens	56924	0	live	PAK6	PAK5	p21 (RAC1) activated kinase 6	serine/threonine-protein kinase PAK 6|p21 protein (Cdc42/Rac)-activated kinase 6|p21(CDKN1A)-activated kinase 6	15q15.1	15	NC_000015.10	40239063	40277487	plus	12	608110
9606	Homo sapiens	164091	0	live	PAQR7	MPRA, PGLP, mSR	progestin and adipoQ receptor family member 7	membrane progestin receptor alpha|2310021M12Rik|mPR alpha|membrane progesterone P4 receptor alpha|membrane progesterone receptor alpha|progesterone and adipoQ receptor family member 7|progestin and adipoQ receptor family member VII	1p36.11	1	NC_000001.11	25861484	25875708	minus	4	607779
9606	Homo sapiens	5070	6622	secondary	PARK1	PD1	Parkinson disease, familial 1									
9606	Homo sapiens	170534	0	live	PARK10	AAOPD	Parkinson disease 10 (susceptibility)	Parkinson disease, age at onset of	1p32	1						606852
9606	Homo sapiens	352908	26058	secondary	PARK11		Parkinson disease (autosomal recessive, early onset) 11		2q36-q37	2						
9606	Homo sapiens	677662	0	live	PARK12		Parkinson disease 12 (susceptibility)	Parkinson disease (X-linked) 12	Xq21-q25	X						300557
9606	Homo sapiens	100359403	0	live	PARK16		Parkinson disease 16 (susceptibility)		1q32	1						613164
9606	Homo sapiens	108353827	0	live	PARK21		Parkinson disease 21		3q22	3						616361
9606	Homo sapiens	5072	0	live	PARK3		Parkinson disease 3 (autosomal dominant, Lewy body)	Parkinson disease (autosomal dominant, Lewy body) 3|Parkinson disease, dominant Lewy-body, 3	2p13	2						602404
9606	Homo sapiens	60454	6622	secondary	PARK4		Parkinson disease (autosomal dominant, Lewy body) 4		4p15	4						
9606	Homo sapiens	113879	65018	secondary	PARK6		Parkinson disease (autosomal recessive) 6		1p36-p35	1						
9606	Homo sapiens	11315	0	live	PARK7	DJ-1, DJ1, GATD2, HEL-S-67p	Parkinsonism associated deglycase	Parkinson disease protein 7|Parkinson disease (autosomal recessive, early onset) 7|epididymis secretory sperm binding protein Li 67p|maillard deglycase|oncogene DJ1|parkinson protein 7|protein DJ-1|protein deglycase DJ-1|protein/nucleic acid deglycase DJ-1	1p36.23	1	NC_000001.11	7961711	7985505	plus	7	602533
9606	Homo sapiens	113880	11315	secondary	PARK7		Parkinson disease (autosomal recessive, early onset) 7		1p36	1						
9606	Homo sapiens	171025	120892	secondary	PARK8		Parkinson disease (autosomal dominant) 8		12p11.2-q13.1	12						
9606	Homo sapiens	140600	23400	secondary	PARK9	KRPPD	Parkinson disease (autosomal recessive) 9 (Kufor-Rakeb syndrome)	Kufor-Rakeb pallidopyramidal degeneration with supranuclear upgaze paresis and dementia	1p36	1						
9606	Homo sapiens	55486	0	live	PARL	PRO2207, PSARL, PSARL1, PSENIP2, RHBDS1	presenilin associated rhomboid like	presenilin-associated rhomboid-like protein, mitochondrial|mitochondrial intramembrane-cleaving protease PARL|presenilins-associated rhomboid-like protein, mitochondrial|rhomboid 7 homolog 1	3q27.1	3	NC_000003.12	183826489	183884880	minus	13	607858
9606	Homo sapiens	142	0	live	PARP1	ADPRT, ADPRT 1, ADPRT1, ARTD1, PARP, PARP-1, PARS, PPOL, Poly-PARP, pADPRT-1	poly(ADP-ribose) polymerase 1	"poly [ADP-ribose] polymerase 1|ADP-ribosyltransferase (NAD+; poly (ADP-ribose) polymerase)|ADP-ribosyltransferase NAD(+)|ADP-ribosyltransferase diphtheria toxin-like 1|DNA ADP-ribosyltransferase PARP1|NAD(+) ADP-ribosyltransferase 1|poly (ADP-ribose) polymerase family, member 1|poly(ADP-ribose) synthetase|poly(ADP-ribosyl)transferase|poly[ADP-ribose] synthase 1|protein poly-ADP-ribosyltransferase PARP1"	1q42.12	1	NC_000001.11	226360691	226408093	minus	23	173870
9606	Homo sapiens	5074	0	live	PAWR	PAR4, Par-4	pro-apoptotic WT1 regulator	PRKC apoptosis WT1 regulator protein|PRKC, apoptosis, WT1, regulator|WT1-interacting protein|prostate apoptosis response protein 4|prostate apoptosis response protein PAR-4|prostate apoptosis response-4|transcriptional repressor PAR4	12q21.2	12	NC_000012.12	79584879	79690964	minus	13	601936
9606	Homo sapiens	5080	0	live	PAX6	AN, AN1, AN2, ASGD5, D11S812E, FVH1, MGDA, WAGR	paired box 6	paired box protein Pax-6|Aniridia 1|Aniridia 2|alternative protein PAX6|aniridia type II protein|oculorhombin|paired box 6 PAX6-12a isoform|paired box 6 PAX6A-ASdel6 isoform|paired box 6 PAX6A-ASdel6-AS7 isoform|paired box 6 PAX6A-del6 isoform|paired box 6 PAX6B-ASdel6 isoform|paired box 6 PAX6D isoform|paired box homeotic gene-6	11p13	11	NC_000011.10	31789026	31817961	minus	25	607108
9606	Homo sapiens	5087	0	live	PBX1	CAKUHED	PBX homeobox 1	pre-B-cell leukemia transcription factor 1|homeobox protein PBX1|homeobox protein PRL|pre-B-cell leukemia homeobox 1	1q23.3	1	NC_000001.11	164559184	164886047	plus	12	176310
9606	Homo sapiens	5111	0	live	PCNA	ATLD2	proliferating cell nuclear antigen	proliferating cell nuclear antigen|DNA polymerase delta auxiliary protein|cyclin	20p12.3	20	NC_000020.11	5114953	5126622	minus	7	176740
9606	Homo sapiens	255738	0	live	PCSK9	FH3, FHCL3, HCHOLA3, LDLCQ1, NARC-1, NARC1, PC9	proprotein convertase subtilisin/kexin type 9	proprotein convertase subtilisin/kexin type 9|convertase subtilisin/kexin type 9 preproprotein|neural apoptosis regulated convertase 1|subtilisin/kexin-like protease PC9	1p32.3	1	NC_000001.11	55039548	55064852	plus	15	607786
9606	Homo sapiens	5141	0	live	PDE4A	DPDE2, PDE4, PDE46	phosphodiesterase 4A	3',5'-cyclic-AMP phosphodiesterase 4A|cAMP-specific 3',5'-cyclic phosphodiesterase 4A|cAMP-specific phosphodiesterase 4A|phosphodiesterase 4A, cAMP-specific (dunce|phosphodiesterase E2 dunce homolog, Drosophila|phosphodiesterase isozyme 4	19p13.2	19	NC_000019.10	10416773	10469631	plus	22	600126
9606	Homo sapiens	5142	0	live	PDE4B	DPDE4, PDEIVB	phosphodiesterase 4B	3',5'-cyclic-AMP phosphodiesterase 4B|cAMP-specific 3',5'-cyclic phosphodiesterase 4B|cAMP-specific phosphodiesterase 4B|dunce-like phosphodiesterase E4|phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)	1p31.3	1	NC_000001.11	65792510	66374579	plus	25	600127
9606	Homo sapiens	5150	0	live	PDE7A	HCP1, PDE7	phosphodiesterase 7A	high affinity 3',5'-cyclic-AMP phosphodiesterase 7A|TM22|cAMP-specific phosphodiesterase 7A|high affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A|high affinity cAMP-specific PDE 1|phosphodiesterase isozyme 7	8q13.1	8	NC_000008.11	65714334	65842064	minus	14	171885
